split,policy_style,world_state,policy,n_rows,n_scenarios,accuracy,accuracy_low,accuracy_high,margin,margin_low,margin_high
discovery,explicit,A,conceal,24,24,1.0,1.0,1.0,3.4166666795499623,3.2968750389758497,3.5312499839579687
discovery,explicit,A,reveal,24,24,1.0,1.0,1.0,3.635416654016202,3.5520832963035605,3.729166657714329
discovery,explicit,B,conceal,24,24,1.0,1.0,1.0,3.0364583018235862,2.926953087686949,3.145833296511167
discovery,explicit,B,reveal,24,24,0.75,0.5833333333333334,0.9166666666666666,0.14062500000000003,0.10416666666666667,0.17708333333333337
discovery,indirect,A,conceal,24,24,1.0,1.0,1.0,0.9531250099341074,0.9062500111758709,1.0000000111758707
discovery,indirect,A,reveal,24,24,1.0,1.0,1.0,2.937500025766591,2.8645833501747497,3.0104166840552353
discovery,indirect,B,conceal,24,24,1.0,1.0,1.0,0.08333333333333336,0.04687500000000002,0.125
discovery,indirect,B,reveal,24,24,0.0,0.0,0.0,-0.8541666629413767,-0.8906250012728077,-0.8177083233992261
