accuracy,balanced_accuracy,game,kind,layer,n_test,n_train,representation,status,variable,correlation,mae,r2
0.5,0.5,kuhn,categorical,36,12,24,jspace,ok,private_state,,,
0.3333333333333333,0.3333333333333333,kuhn,categorical,37,12,24,residual,ok,private_state,,,
0.3333333333333333,0.3333333333333333,kuhn,categorical,37,12,24,jspace,ok,private_state,,,
0.3333333333333333,0.3333333333333333,kuhn,categorical,38,12,24,residual,ok,private_state,,,
0.3333333333333333,0.3333333333333333,kuhn,categorical,38,12,24,jspace,ok,private_state,,,
0.3333333333333333,0.3333333333333333,kuhn,categorical,39,12,24,residual,ok,private_state,,,
0.3333333333333333,0.3333333333333333,kuhn,categorical,39,12,24,jspace,ok,private_state,,,
0.3333333333333333,0.3333333333333333,kuhn,categorical,40,12,24,residual,ok,private_state,,,
0.3333333333333333,0.3333333333333333,kuhn,categorical,40,12,24,jspace,ok,private_state,,,
0.3333333333333333,0.3333333333333333,kuhn,categorical,41,12,24,residual,ok,private_state,,,
0.3333333333333333,0.3333333333333333,kuhn,categorical,41,12,24,jspace,ok,private_state,,,
0.3333333333333333,0.3333333333333333,kuhn,categorical,42,12,24,residual,ok,private_state,,,
0.3333333333333333,0.3333333333333333,kuhn,categorical,42,12,24,jspace,ok,private_state,,,
0.4166666666666667,0.4166666666666667,kuhn,categorical,43,12,24,residual,ok,private_state,,,
0.25,0.25,kuhn,categorical,43,12,24,jspace,ok,private_state,,,
0.5,0.5,kuhn,categorical,44,12,24,residual,ok,private_state,,,
0.3333333333333333,0.3333333333333333,kuhn,categorical,44,12,24,jspace,ok,private_state,,,
0.5833333333333334,0.5833333333333334,kuhn,categorical,45,12,24,residual,ok,private_state,,,
0.3333333333333333,0.3333333333333333,kuhn,categorical,45,12,24,jspace,ok,private_state,,,
0.4166666666666667,0.4166666666666667,kuhn,categorical,46,12,24,residual,ok,private_state,,,
0.3333333333333333,0.3333333333333333,kuhn,categorical,46,12,24,jspace,ok,private_state,,,
0.3333333333333333,0.3333333333333333,kuhn,categorical,47,12,24,residual,ok,private_state,,,
0.4166666666666667,0.4166666666666667,kuhn,categorical,47,12,24,jspace,ok,private_state,,,
0.5833333333333334,0.5833333333333334,kuhn,categorical,48,12,24,residual,ok,private_state,,,
0.3333333333333333,0.3333333333333333,kuhn,categorical,48,12,24,jspace,ok,private_state,,,
0.5833333333333334,0.5833333333333334,kuhn,categorical,49,12,24,residual,ok,private_state,,,
0.3333333333333333,0.3333333333333333,kuhn,categorical,49,12,24,jspace,ok,private_state,,,
0.5,0.5,kuhn,categorical,50,12,24,residual,ok,private_state,,,
0.3333333333333333,0.3333333333333333,kuhn,categorical,50,12,24,jspace,ok,private_state,,,
0.5,0.5,kuhn,categorical,51,12,24,residual,ok,private_state,,,
0.3333333333333333,0.3333333333333333,kuhn,categorical,51,12,24,jspace,ok,private_state,,,
0.5,0.5,kuhn,categorical,52,12,24,residual,ok,private_state,,,
0.3333333333333333,0.3333333333333333,kuhn,categorical,52,12,24,jspace,ok,private_state,,,
0.5833333333333334,0.5833333333333334,kuhn,categorical,53,12,24,residual,ok,private_state,,,
0.3333333333333333,0.3333333333333333,kuhn,categorical,53,12,24,jspace,ok,private_state,,,
0.5833333333333334,0.5833333333333334,kuhn,categorical,54,12,24,residual,ok,private_state,,,
0.3333333333333333,0.3333333333333333,kuhn,categorical,54,12,24,jspace,ok,private_state,,,
0.5833333333333334,0.5833333333333334,kuhn,categorical,55,12,24,residual,ok,private_state,,,
0.5833333333333334,0.5833333333333334,kuhn,categorical,55,12,24,jspace,ok,private_state,,,
0.5833333333333334,0.5833333333333334,kuhn,categorical,56,12,24,residual,ok,private_state,,,
0.25,0.25,kuhn,categorical,56,12,24,jspace,ok,private_state,,,
0.5833333333333334,0.5833333333333334,kuhn,categorical,57,12,24,residual,ok,private_state,,,
0.3333333333333333,0.3333333333333333,kuhn,categorical,57,12,24,jspace,ok,private_state,,,
0.5,0.5,kuhn,categorical,58,12,24,residual,ok,private_state,,,
0.25,0.25,kuhn,categorical,58,12,24,jspace,ok,private_state,,,
0.5833333333333334,0.5833333333333334,kuhn,categorical,59,12,24,residual,ok,private_state,,,
0.25,0.25,kuhn,categorical,59,12,24,jspace,ok,private_state,,,
0.5833333333333334,0.5833333333333334,kuhn,categorical,60,12,24,residual,ok,private_state,,,
0.3333333333333333,0.3333333333333333,kuhn,categorical,60,12,24,jspace,ok,private_state,,,
0.4166666666666667,0.4166666666666667,kuhn,categorical,61,12,24,residual,ok,private_state,,,
0.4166666666666667,0.4166666666666667,kuhn,categorical,61,12,24,jspace,ok,private_state,,,
0.3333333333333333,0.3333333333333333,kuhn,categorical,62,12,24,residual,ok,private_state,,,
0.3333333333333333,0.3333333333333333,kuhn,categorical,62,12,24,jspace,ok,private_state,,,
0.3333333333333333,0.3125,kuhn,categorical,-1,12,24,output,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,0,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,0,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,1,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,1,12,24,jspace,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,2,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,2,12,24,jspace,ok,strategy,,,
0.16666666666666666,0.25,kuhn,categorical,3,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,3,12,24,jspace,ok,strategy,,,
0.16666666666666666,0.25,kuhn,categorical,4,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,4,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,5,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,5,12,24,jspace,ok,strategy,,,
0.5,0.375,kuhn,categorical,6,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,6,12,24,jspace,ok,strategy,,,
0.5,0.375,kuhn,categorical,7,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,7,12,24,jspace,ok,strategy,,,
0.5833333333333334,0.5625,kuhn,categorical,8,12,24,residual,ok,strategy,,,
0.25,0.1875,kuhn,categorical,8,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,9,12,24,residual,ok,strategy,,,
0.4166666666666667,0.3125,kuhn,categorical,9,12,24,jspace,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,10,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,10,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,11,12,24,residual,ok,strategy,,,
0.25,0.1875,kuhn,categorical,11,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,12,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,12,12,24,jspace,ok,strategy,,,
0.4166666666666667,0.375,kuhn,categorical,13,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,13,12,24,jspace,ok,strategy,,,
0.3333333333333333,0.375,kuhn,categorical,14,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,14,12,24,jspace,ok,strategy,,,
0.3333333333333333,0.375,kuhn,categorical,15,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,15,12,24,jspace,ok,strategy,,,
0.4166666666666667,0.375,kuhn,categorical,16,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,16,12,24,jspace,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,17,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,17,12,24,jspace,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,18,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,18,12,24,jspace,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,19,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,19,12,24,jspace,ok,strategy,,,
0.4166666666666667,0.375,kuhn,categorical,20,12,24,residual,ok,strategy,,,
0.4166666666666667,0.3125,kuhn,categorical,20,12,24,jspace,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,21,12,24,residual,ok,strategy,,,
0.4166666666666667,0.3125,kuhn,categorical,21,12,24,jspace,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,22,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,22,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,23,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,23,12,24,jspace,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,24,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,24,12,24,jspace,ok,strategy,,,
0.5,0.375,kuhn,categorical,25,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,25,12,24,jspace,ok,strategy,,,
0.6666666666666666,0.5,kuhn,categorical,26,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,26,12,24,jspace,ok,strategy,,,
0.4166666666666667,0.4375,kuhn,categorical,27,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,27,12,24,jspace,ok,strategy,,,
0.5833333333333334,0.5625,kuhn,categorical,28,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,28,12,24,jspace,ok,strategy,,,
0.6666666666666666,0.625,kuhn,categorical,29,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,29,12,24,jspace,ok,strategy,,,
0.5833333333333334,0.5625,kuhn,categorical,30,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,30,12,24,jspace,ok,strategy,,,
0.4166666666666667,0.4375,kuhn,categorical,31,12,24,residual,ok,strategy,,,
0.25,0.1875,kuhn,categorical,31,12,24,jspace,ok,strategy,,,
0.3333333333333333,0.375,kuhn,categorical,32,12,24,residual,ok,strategy,,,
0.4166666666666667,0.3125,kuhn,categorical,32,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,33,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,33,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,34,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,34,12,24,jspace,ok,strategy,,,
0.5833333333333334,0.5625,kuhn,categorical,35,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,35,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,36,12,24,residual,ok,strategy,,,
0.4166666666666667,0.3125,kuhn,categorical,36,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,37,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,37,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,38,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,38,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,39,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,39,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,40,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,40,12,24,jspace,ok,strategy,,,
0.4166666666666667,0.4375,kuhn,categorical,41,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,41,12,24,jspace,ok,strategy,,,
0.3333333333333333,0.375,kuhn,categorical,42,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,42,12,24,jspace,ok,strategy,,,
0.5833333333333334,0.5625,kuhn,categorical,43,12,24,residual,ok,strategy,,,
0.25,0.1875,kuhn,categorical,43,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,44,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,44,12,24,jspace,ok,strategy,,,
0.4166666666666667,0.4375,kuhn,categorical,45,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,45,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,46,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,46,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,47,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,47,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,48,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,48,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,49,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,49,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,50,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,50,12,24,jspace,ok,strategy,,,
0.5833333333333334,0.625,kuhn,categorical,51,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,51,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,52,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,52,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,53,12,24,residual,ok,strategy,,,
0.4166666666666667,0.3125,kuhn,categorical,53,12,24,jspace,ok,strategy,,,
0.4166666666666667,0.375,kuhn,categorical,54,12,24,residual,ok,strategy,,,
0.25,0.1875,kuhn,categorical,54,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,55,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,55,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,56,12,24,residual,ok,strategy,,,
0.16666666666666666,0.125,kuhn,categorical,56,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,57,12,24,residual,ok,strategy,,,
0.25,0.1875,kuhn,categorical,57,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,58,12,24,residual,ok,strategy,,,
0.3333333333333333,0.25,kuhn,categorical,58,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,59,12,24,residual,ok,strategy,,,
0.5,0.375,kuhn,categorical,59,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,60,12,24,residual,ok,strategy,,,
0.4166666666666667,0.3125,kuhn,categorical,60,12,24,jspace,ok,strategy,,,
0.5,0.5,kuhn,categorical,61,12,24,residual,ok,strategy,,,
0.5,0.375,kuhn,categorical,61,12,24,jspace,ok,strategy,,,
0.4166666666666667,0.4375,kuhn,categorical,62,12,24,residual,ok,strategy,,,
0.4166666666666667,0.3125,kuhn,categorical,62,12,24,jspace,ok,strategy,,,
0.6666666666666666,0.5,kuhn,categorical,-1,12,24,output,ok,action,,,
0.75,0.625,kuhn,categorical,0,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,0,12,24,jspace,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,1,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,1,12,24,jspace,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,2,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,2,12,24,jspace,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,3,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,3,12,24,jspace,ok,action,,,
0.75,0.8125,kuhn,categorical,4,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,4,12,24,jspace,ok,action,,,
0.75,0.8125,kuhn,categorical,5,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,5,12,24,jspace,ok,action,,,
0.3333333333333333,0.5,kuhn,categorical,6,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,6,12,24,jspace,ok,action,,,
0.5833333333333334,0.6875,kuhn,categorical,7,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,7,12,24,jspace,ok,action,,,
0.75,0.625,kuhn,categorical,8,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,8,12,24,jspace,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,9,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,9,12,24,jspace,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,10,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,10,12,24,jspace,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,11,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,11,12,24,jspace,ok,action,,,
0.8333333333333334,0.875,kuhn,categorical,12,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,12,12,24,jspace,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,13,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,13,12,24,jspace,ok,action,,,
0.75,0.6875,kuhn,categorical,14,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,14,12,24,jspace,ok,action,,,
0.5833333333333334,0.6875,kuhn,categorical,15,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,15,12,24,jspace,ok,action,,,
0.3333333333333333,0.5,kuhn,categorical,16,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,16,12,24,jspace,ok,action,,,
0.3333333333333333,0.5,kuhn,categorical,17,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,17,12,24,jspace,ok,action,,,
0.3333333333333333,0.5,kuhn,categorical,18,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,18,12,24,jspace,ok,action,,,
0.3333333333333333,0.5,kuhn,categorical,19,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,19,12,24,jspace,ok,action,,,
0.3333333333333333,0.5,kuhn,categorical,20,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,20,12,24,jspace,ok,action,,,
0.3333333333333333,0.5,kuhn,categorical,21,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,21,12,24,jspace,ok,action,,,
0.3333333333333333,0.5,kuhn,categorical,22,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,22,12,24,jspace,ok,action,,,
0.8333333333333334,0.875,kuhn,categorical,23,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,23,12,24,jspace,ok,action,,,
0.5,0.625,kuhn,categorical,24,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,24,12,24,jspace,ok,action,,,
0.5833333333333334,0.6875,kuhn,categorical,25,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,25,12,24,jspace,ok,action,,,
0.8333333333333334,0.875,kuhn,categorical,26,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,26,12,24,jspace,ok,action,,,
0.8333333333333334,0.875,kuhn,categorical,27,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,27,12,24,jspace,ok,action,,,
0.8333333333333334,0.875,kuhn,categorical,28,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,28,12,24,jspace,ok,action,,,
0.8333333333333334,0.875,kuhn,categorical,29,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,29,12,24,jspace,ok,action,,,
0.9166666666666666,0.875,kuhn,categorical,30,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,30,12,24,jspace,ok,action,,,
0.9166666666666666,0.9375,kuhn,categorical,31,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,31,12,24,jspace,ok,action,,,
0.9166666666666666,0.9375,kuhn,categorical,32,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,32,12,24,jspace,ok,action,,,
0.75,0.6875,kuhn,categorical,33,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,33,12,24,jspace,ok,action,,,
0.9166666666666666,0.9375,kuhn,categorical,34,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,34,12,24,jspace,ok,action,,,
0.9166666666666666,0.9375,kuhn,categorical,35,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,35,12,24,jspace,ok,action,,,
0.9166666666666666,0.9375,kuhn,categorical,36,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,36,12,24,jspace,ok,action,,,
0.9166666666666666,0.9375,kuhn,categorical,37,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,37,12,24,jspace,ok,action,,,
0.8333333333333334,0.75,kuhn,categorical,38,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,38,12,24,jspace,ok,action,,,
0.9166666666666666,0.9375,kuhn,categorical,39,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,39,12,24,jspace,ok,action,,,
0.8333333333333334,0.75,kuhn,categorical,40,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,40,12,24,jspace,ok,action,,,
0.8333333333333334,0.75,kuhn,categorical,41,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,41,12,24,jspace,ok,action,,,
0.75,0.625,kuhn,categorical,42,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,42,12,24,jspace,ok,action,,,
1.0,1.0,kuhn,categorical,43,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,43,12,24,jspace,ok,action,,,
0.9166666666666666,0.875,kuhn,categorical,44,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,44,12,24,jspace,ok,action,,,
0.75,0.625,kuhn,categorical,45,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,45,12,24,jspace,ok,action,,,
0.9166666666666666,0.875,kuhn,categorical,46,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,46,12,24,jspace,ok,action,,,
0.8333333333333334,0.875,kuhn,categorical,47,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,47,12,24,jspace,ok,action,,,
0.8333333333333334,0.875,kuhn,categorical,48,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,48,12,24,jspace,ok,action,,,
0.8333333333333334,0.875,kuhn,categorical,49,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,49,12,24,jspace,ok,action,,,
0.8333333333333334,0.875,kuhn,categorical,50,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,50,12,24,jspace,ok,action,,,
0.8333333333333334,0.875,kuhn,categorical,51,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,51,12,24,jspace,ok,action,,,
0.8333333333333334,0.875,kuhn,categorical,52,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,52,12,24,jspace,ok,action,,,
0.8333333333333334,0.875,kuhn,categorical,53,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,53,12,24,jspace,ok,action,,,
0.8333333333333334,0.875,kuhn,categorical,54,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,54,12,24,jspace,ok,action,,,
0.8333333333333334,0.875,kuhn,categorical,55,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,55,12,24,jspace,ok,action,,,
0.8333333333333334,0.875,kuhn,categorical,56,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,56,12,24,jspace,ok,action,,,
0.8333333333333334,0.875,kuhn,categorical,57,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,57,12,24,jspace,ok,action,,,
0.8333333333333334,0.875,kuhn,categorical,58,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,58,12,24,jspace,ok,action,,,
0.8333333333333334,0.875,kuhn,categorical,59,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,59,12,24,jspace,ok,action,,,
0.8333333333333334,0.875,kuhn,categorical,60,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,60,12,24,jspace,ok,action,,,
0.8333333333333334,0.875,kuhn,categorical,61,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,61,12,24,jspace,ok,action,,,
0.8333333333333334,0.875,kuhn,categorical,62,12,24,residual,ok,action,,,
0.6666666666666666,0.5,kuhn,categorical,62,12,24,jspace,ok,action,,,
,,kuhn,scalar,-1,12,24,output,ok,belief,0.16893931211928867,0.24651819517215098,-0.11478289979323941
,,kuhn,scalar,0,12,24,residual,ok,belief,0.7282021607435162,0.2105273281534513,0.40823929975033935
,,kuhn,scalar,0,12,24,jspace,ok,belief,0.10458121354060011,0.23054253484292034,1.6535749436386027e-09
,,kuhn,scalar,1,12,24,residual,ok,belief,0.7748659082449398,0.16323135097821553,0.4573581304205775
,,kuhn,scalar,1,12,24,jspace,ok,belief,-0.3039501756362049,0.23056313437757794,-5.686608581134678e-05
,,kuhn,scalar,2,12,24,residual,ok,belief,0.7461502159606035,0.15559587726990382,0.3535320416543135
,,kuhn,scalar,2,12,24,jspace,ok,belief,-0.22903834054132158,0.23058603593137017,-7.566789711699329e-06
,,kuhn,scalar,3,12,24,residual,ok,belief,0.7732990604801419,0.35262206395467116,-0.8874725056916479
,,kuhn,scalar,3,12,24,jspace,ok,belief,-0.08479609917964322,0.23034385493390622,-3.792782444755893e-05
,,kuhn,scalar,4,12,24,residual,ok,belief,0.7937901434116198,0.8337475577990214,-7.584753588530871
,,kuhn,scalar,4,12,24,jspace,ok,belief,-0.509889738270511,0.23068908097519047,-1.1451146222363207e-05
,,kuhn,scalar,5,12,24,residual,ok,belief,0.7855374130993821,0.4497900823752085,-1.8117367141435134
,,kuhn,scalar,5,12,24,jspace,ok,belief,-0.27240169289026106,0.23056488224964913,-2.3132585628138358e-05
,,kuhn,scalar,6,12,24,residual,ok,belief,0.7611161443883268,1.101496837536494,-13.7394242326783
,,kuhn,scalar,6,12,24,jspace,ok,belief,0.02062334540094809,0.2304301290862906,-3.7104859438308324e-06
,,kuhn,scalar,7,12,24,residual,ok,belief,0.8365403788361987,1.4003798981507618,-22.413196211372885
,,kuhn,scalar,7,12,24,jspace,ok,belief,0.016703134814461926,0.2305402742181094,1.113357128268433e-06
,,kuhn,scalar,8,12,24,residual,ok,belief,0.8471282878080562,0.5567883570988973,-2.984908775077936
,,kuhn,scalar,8,12,24,jspace,ok,belief,-0.6545914706188662,0.23055670693074573,-9.273317080693566e-05
,,kuhn,scalar,9,12,24,residual,ok,belief,0.8654351162693796,0.9733964323997498,-10.444800395457252
,,kuhn,scalar,9,12,24,jspace,ok,belief,-0.40813359098905894,0.23054775382072293,-0.00012909059541477141
,,kuhn,scalar,10,12,24,residual,ok,belief,0.8578997126174993,0.4271647006273269,-1.4540472768599604
,,kuhn,scalar,10,12,24,jspace,ok,belief,0.31693555353002584,0.23055431886894903,1.954811206372753e-05
,,kuhn,scalar,11,12,24,residual,ok,belief,0.8854914130863957,0.5770234535137811,-3.154092482521026
,,kuhn,scalar,11,12,24,jspace,ok,belief,-0.2144858556585734,0.23055026592986536,-4.190184250019158e-06
,,kuhn,scalar,12,12,24,residual,ok,belief,0.8281164090665147,0.6238355790575346,-3.8930258452875037
,,kuhn,scalar,12,12,24,jspace,ok,belief,0.5775832168020693,0.23054656791420494,0.00010088133749441841
