scenario_id,policy_style,layer,layer_fraction,effect,contrast
toy-18a57916bc,explicit,4,0.063492063492063,-0.011286020278930886,conceal prompt − reveal prompt
toy-18a57916bc,explicit,5,0.079365079365079,-0.018756151199341042,conceal prompt − reveal prompt
toy-18a57916bc,explicit,6,0.09523809523809501,-0.009875297546386608,conceal prompt − reveal prompt
toy-18a57916bc,explicit,7,0.11111111111111101,-0.016267299652099387,conceal prompt − reveal prompt
toy-18a57916bc,explicit,8,0.126984126984126,0.008419513702392467,conceal prompt − reveal prompt
toy-18a57916bc,explicit,9,0.14285714285714202,0.023995876312255415,conceal prompt − reveal prompt
toy-18a57916bc,explicit,10,0.158730158730158,0.026182174682617493,conceal prompt − reveal prompt
toy-18a57916bc,explicit,11,0.174603174603174,0.06338262557983437,conceal prompt − reveal prompt
toy-18a57916bc,explicit,12,0.19047619047619002,0.030379772186279408,conceal prompt − reveal prompt
toy-18a57916bc,explicit,13,0.206349206349206,0.025228023529052485,conceal prompt − reveal prompt
toy-18a57916bc,explicit,14,0.22222222222222202,0.03544044494628901,conceal prompt − reveal prompt
toy-18a57916bc,explicit,15,0.23809523809523803,-2.6702880859486022e-05,conceal prompt − reveal prompt
toy-18a57916bc,explicit,16,0.253968253968253,0.008831262588501532,conceal prompt − reveal prompt
toy-18a57916bc,explicit,17,0.269841269841269,-0.00376009941101052,conceal prompt − reveal prompt
toy-18a57916bc,explicit,18,0.28571428571428503,-0.011674046516418568,conceal prompt − reveal prompt
toy-18a57916bc,explicit,19,0.301587301587301,0.0010738372802729934,conceal prompt − reveal prompt
toy-18a57916bc,explicit,20,0.317460317460317,0.008463859558106135,conceal prompt − reveal prompt
toy-18a57916bc,explicit,21,0.33333333333333304,0.006604909896850919,conceal prompt − reveal prompt
toy-18a57916bc,explicit,22,0.349206349206349,-0.0046579837799070045,conceal prompt − reveal prompt
toy-18a57916bc,explicit,23,0.365079365079365,0.01720714569091797,conceal prompt − reveal prompt
toy-18a57916bc,explicit,24,0.38095238095238004,0.011758565902709961,conceal prompt − reveal prompt
toy-18a57916bc,explicit,25,0.396825396825396,0.020285844802856,conceal prompt − reveal prompt
toy-18a57916bc,explicit,26,0.412698412698412,0.009243726730346569,conceal prompt − reveal prompt
toy-18a57916bc,explicit,27,0.42857142857142805,0.03145956993103005,conceal prompt − reveal prompt
toy-18a57916bc,explicit,28,0.44444444444444403,0.04031574726104714,conceal prompt − reveal prompt
toy-18a57916bc,explicit,29,0.46031746031746,0.00011372566223166736,conceal prompt − reveal prompt
toy-18a57916bc,explicit,30,0.47619047619047605,0.048927545547485574,conceal prompt − reveal prompt
toy-18a57916bc,explicit,31,0.49206349206349204,0.03812336921691961,conceal prompt − reveal prompt
toy-18a57916bc,explicit,32,0.507936507936507,0.07694697380065962,conceal prompt − reveal prompt
toy-18a57916bc,explicit,33,0.5238095238095231,0.18310046195983887,conceal prompt − reveal prompt
toy-18a57916bc,explicit,34,0.539682539682539,0.1885945796966555,conceal prompt − reveal prompt
toy-18a57916bc,explicit,35,0.555555555555555,1.1112464666366575,conceal prompt − reveal prompt
toy-18a57916bc,explicit,36,0.5714285714285711,1.348362922668457,conceal prompt − reveal prompt
toy-18a57916bc,explicit,37,0.587301587301587,1.2138686180114746,conceal prompt − reveal prompt
toy-18a57916bc,explicit,38,0.603174603174603,1.0610935688018799,conceal prompt − reveal prompt
toy-18a57916bc,explicit,39,0.6190476190476191,1.7511687278747559,conceal prompt − reveal prompt
toy-18a57916bc,explicit,40,0.634920634920634,1.808972716331481,conceal prompt − reveal prompt
toy-18a57916bc,explicit,41,0.65079365079365,2.4893673658370963,conceal prompt − reveal prompt
toy-18a57916bc,explicit,42,0.6666666666666661,2.471568584442138,conceal prompt − reveal prompt
toy-18a57916bc,explicit,43,0.682539682539682,2.884303331375121,conceal prompt − reveal prompt
toy-18a57916bc,explicit,44,0.698412698412698,3.0642755031585684,conceal prompt − reveal prompt
toy-18a57916bc,explicit,45,0.7142857142857141,2.811450004577636,conceal prompt − reveal prompt
toy-18a57916bc,explicit,46,0.73015873015873,3.0763742923736563,conceal prompt − reveal prompt
toy-18a57916bc,explicit,47,0.746031746031746,2.8546552658081046,conceal prompt − reveal prompt
